Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_209,VGND,li1,103.0400,108.8000,0.000129
FILLER_35_197,VGND,li1,98.9000,108.8000,0.000129
FILLER_35_195,VGND,li1,95.4500,108.8000,0.000129
FILLER_35_189,VGND,li1,93.8400,108.8000,0.000129
FILLER_35_182,VGND,li1,89.9300,108.8000,0.000129
FILLER_35_177,VGND,li1,87.1700,108.8000,0.000126
FILLER_35_169,VGND,li1,85.1000,108.8000,0.000123
FILLER_35_156,VGND,li1,80.0400,108.8000,0.000115
FILLER_35_141,VGND,li1,72.2200,108.8000,0.000102
FILLER_35_139,VGND,li1,69.6900,108.8000,0.000095
FILLER_35_133,VGND,li1,68.0800,108.8000,0.000095
FILLER_35_121,VGND,li1,63.9400,108.8000,0.000088
FILLER_35_117,VGND,li1,59.5700,108.8000,0.000080
FILLER_35_113,VGND,li1,58.4200,108.8000,0.000076
FILLER_35_100,VGND,li1,54.2800,108.8000,0.000071
FILLER_35_94,VGND,li1,49.4500,108.8000,0.000060
FILLER_35_85,VGND,li1,46.0000,108.8000,0.000057
FILLER_35_81,VGND,li1,43.4700,108.8000,0.000052
FILLER_35_69,VGND,li1,40.0200,108.8000,0.000046
FILLER_35_57,VGND,li1,34.5000,108.8000,0.000036
FILLER_35_48,VGND,li1,29.4400,108.8000,0.000027
FILLER_35_41,VGND,li1,25.3000,108.8000,0.000019
FILLER_35_37,VGND,li1,22.7700,108.8000,0.000019
FILLER_35_29,VGND,li1,20.7000,108.8000,0.000019
FILLER_35_27,VGND,li1,18.1700,108.8000,0.000019
FILLER_35_23,VGND,li1,16.3300,108.8000,0.000019
FILLER_35_15,VGND,li1,14.2600,108.8000,0.000019
FILLER_35_3,VGND,li1,9.6600,108.8000,0.000019
FILLER_34_209,VGND,li1,103.0400,103.3600,0.000586
FILLER_34_197,VGND,li1,98.9000,103.3600,0.000586
FILLER_34_184,VGND,li1,92.9200,103.3600,0.000577
FILLER_34_157,VGND,li1,77.9700,103.3600,0.000530
FILLER_34_153,VGND,li1,76.8200,103.3600,0.000530
FILLER_34_144,VGND,li1,71.9900,103.3600,0.000508
FILLER_34_81,VGND,li1,43.4700,103.3600,0.000302
FILLER_34_72,VGND,li1,39.3300,103.3600,0.000261
FILLER_34_64,VGND,li1,36.8000,103.3600,0.000232
FILLER_34_40,VGND,li1,24.1500,103.3600,0.000123
FILLER_34_32,VGND,li1,22.0800,103.3600,0.000125
FILLER_34_27,VGND,li1,18.1700,103.3600,0.000129
FILLER_34_15,VGND,li1,15.1800,103.3600,0.000133
FILLER_34_3,VGND,li1,9.6600,103.3600,0.000133
FILLER_33_189,VGND,li1,93.8400,103.3600,0.000577
FILLER_33_151,VGND,li1,75.4400,103.3600,0.000517
FILLER_33_128,VGND,li1,65.0900,103.3600,0.000470
FILLER_33_120,VGND,li1,62.5600,103.3600,0.000452
FILLER_33_111,VGND,li1,56.8100,103.3600,0.000405
FILLER_33_107,VGND,li1,55.6600,103.3600,0.000405
FILLER_33_65,VGND,li1,35.6500,103.3600,0.000232
FILLER_33_57,VGND,li1,33.5800,103.3600,0.000214
FILLER_33_54,VGND,li1,30.8200,103.3600,0.000188
FILLER_33_6,VGND,li1,10.1200,103.3600,0.000133
FILLER_32_210,VGND,li1,102.3500,97.9200,0.000574
FILLER_32_205,VGND,li1,100.2800,97.9200,0.000570
FILLER_32_197,VGND,li1,97.9800,97.9200,0.000564
FILLER_32_195,VGND,li1,95.4500,97.9200,0.000556
FILLER_32_191,VGND,li1,94.3000,97.9200,0.000550
FILLER_32_179,VGND,li1,90.6200,97.9200,0.000537
FILLER_32_154,VGND,li1,77.0500,97.9200,0.000478
FILLER_32_145,VGND,li1,73.6000,97.9200,0.000468
FILLER_32_141,VGND,li1,70.6100,97.9200,0.000445
FILLER_32_137,VGND,li1,69.2300,97.9200,0.000445
FILLER_32_125,VGND,li1,65.7800,97.9200,0.000413
FILLER_32_109,VGND,li1,55.8900,97.9200,0.000354
FILLER_32_98,VGND,li1,50.8300,97.9200,0.000309
FILLER_32_56,VGND,li1,31.9700,97.9200,0.000168
FILLER_32_48,VGND,li1,29.4400,97.9200,0.000150
FILLER_32_41,VGND,li1,25.3000,97.9200,0.000104
FILLER_32_29,VGND,li1,21.6200,97.9200,0.000109
FILLER_32_26,VGND,li1,17.9400,97.9200,0.000120
FILLER_31_194,VGND,li1,94.9900,97.9200,0.000550
FILLER_31_188,VGND,li1,93.3800,97.9200,0.000550
FILLER_31_176,VGND,li1,89.2400,97.9200,0.000537
FILLER_31_169,VGND,li1,83.7200,97.9200,0.000519
FILLER_31_159,VGND,li1,79.3500,97.9200,0.000497
FILLER_31_151,VGND,li1,76.8200,97.9200,0.000478
FILLER_31_125,VGND,li1,64.4000,97.9200,0.000413
FILLER_31_113,VGND,li1,60.2600,97.9200,0.000385
FILLER_31_111,VGND,li1,56.8100,97.9200,0.000354
FILLER_31_99,VGND,li1,53.8200,97.9200,0.000341
FILLER_31_87,VGND,li1,45.7700,97.9200,0.000282
FILLER_31_57,VGND,li1,31.9700,97.9200,0.000168
FILLER_31_46,VGND,li1,28.0600,97.9200,0.000129
FILLER_31_34,VGND,li1,23.9200,97.9200,0.000104
FILLER_31_6,VGND,li1,10.1200,97.9200,0.000127
FILLER_30_210,VGND,li1,102.3500,92.4800,0.000551
FILLER_30_205,VGND,li1,100.2800,92.4800,0.000546
FILLER_30_197,VGND,li1,97.9800,92.4800,0.000541
FILLER_30_195,VGND,li1,95.4500,92.4800,0.000527
FILLER_30_189,VGND,li1,93.8400,92.4800,0.000527
FILLER_30_177,VGND,li1,89.7000,92.4800,0.000511
FILLER_30_165,VGND,li1,84.1800,92.4800,0.000486
FILLER_30_153,VGND,li1,78.6600,92.4800,0.000461
FILLER_30_141,VGND,li1,73.1400,92.4800,0.000428
FILLER_30_138,VGND,li1,69.4600,92.4800,0.000405
FILLER_30_126,VGND,li1,66.2400,92.4800,0.000385
FILLER_30_114,VGND,li1,60.7200,92.4800,0.000348
FILLER_30_102,VGND,li1,55.2000,92.4800,0.000316
FILLER_30_90,VGND,li1,49.6800,92.4800,0.000279
FILLER_30_85,VGND,li1,45.0800,92.4800,0.000239
FILLER_30_83,VGND,li1,43.9300,92.4800,0.000239
FILLER_30_77,VGND,li1,42.3200,92.4800,0.000224
FILLER_30_41,VGND,li1,26.2200,92.4800,0.000109
FILLER_30_29,VGND,li1,21.6200,92.4800,0.000093
FILLER_30_23,VGND,li1,16.5600,92.4800,0.000099
FILLER_30_15,VGND,li1,14.2600,92.4800,0.000101
FILLER_30_9,VGND,li1,10.3500,92.4800,0.000104
FILLER_29_192,VGND,li1,94.5300,92.4800,0.000527
FILLER_29_184,VGND,li1,92.0000,92.4800,0.000522
FILLER_29_156,VGND,li1,77.5100,92.4800,0.000447
FILLER_29_152,VGND,li1,76.3600,92.4800,0.000447
FILLER_29_126,VGND,li1,64.1700,92.4800,0.000364
FILLER_29_118,VGND,li1,60.2600,92.4800,0.000348
FILLER_29_106,VGND,li1,55.6600,92.4800,0.000316
FILLER_29_90,VGND,li1,47.3800,92.4800,0.000265
FILLER_29_82,VGND,li1,43.4700,92.4800,0.000239
FILLER_29_74,VGND,li1,41.4000,92.4800,0.000224
FILLER_29_43,VGND,li1,25.7600,92.4800,0.000109
FILLER_29_35,VGND,li1,23.4600,92.4800,0.000091
FILLER_29_23,VGND,li1,18.8600,92.4800,0.000096
FILLER_28_210,VGND,li1,102.3500,87.0400,0.000860
FILLER_28_205,VGND,li1,100.2800,87.0400,0.000856
FILLER_28_197,VGND,li1,97.9800,87.0400,0.000851
FILLER_28_194,VGND,li1,95.2200,87.0400,0.000837
FILLER_28_186,VGND,li1,92.9200,87.0400,0.000829
FILLER_28_136,VGND,li1,68.3100,87.0400,0.000685
FILLER_28_130,VGND,li1,66.7000,87.0400,0.000661
FILLER_28_118,VGND,li1,62.5600,87.0400,0.000625
FILLER_28_113,VGND,li1,57.9600,87.0400,0.000594
FILLER_28_101,VGND,li1,54.7400,87.0400,0.000570
FILLER_28_92,VGND,li1,49.2200,87.0400,0.000524
FILLER_28_85,VGND,li1,44.8500,87.0400,0.000475
FILLER_28_82,VGND,li1,43.7000,87.0400,0.000475
FILLER_28_64,VGND,li1,36.8000,87.0400,0.000371
FILLER_28_60,VGND,li1,33.3500,87.0400,0.000322
FILLER_28_55,VGND,li1,31.0500,87.0400,0.000281
FILLER_28_51,VGND,li1,29.9000,87.0400,0.000243
FILLER_28_39,VGND,li1,26.2200,87.0400,0.000187
FILLER_28_35,VGND,li1,21.8500,87.0400,0.000194
FILLER_28_29,VGND,li1,20.2400,87.0400,0.000197
FILLER_28_26,VGND,li1,17.9400,87.0400,0.000199
FILLER_27_194,VGND,li1,94.9900,87.0400,0.000837
FILLER_27_190,VGND,li1,93.8400,87.0400,0.000837
FILLER_27_182,VGND,li1,89.4700,87.0400,0.000822
FILLER_27_169,VGND,li1,83.4900,87.0400,0.000788
FILLER_27_167,VGND,li1,82.5700,87.0400,0.000788
FILLER_27_161,VGND,li1,80.2700,87.0400,0.000773
FILLER_27_136,VGND,li1,68.5400,87.0400,0.000685
FILLER_27_124,VGND,li1,65.3200,87.0400,0.000661
FILLER_27_116,VGND,li1,59.1100,87.0400,0.000610
FILLER_27_106,VGND,li1,54.5100,87.0400,0.000570
FILLER_27_70,VGND,li1,37.9500,87.0400,0.000371
FILLER_27_64,VGND,li1,36.3400,87.0400,0.000371
FILLER_27_54,VGND,li1,30.8200,87.0400,0.000281
FILLER_27_46,VGND,li1,28.5200,87.0400,0.000243
FILLER_27_23,VGND,li1,16.7900,87.0400,0.000199
FILLER_27_15,VGND,li1,14.2600,87.0400,0.000202
FILLER_27_3,VGND,li1,9.6600,87.0400,0.000205
FILLER_26_210,VGND,li1,102.3500,81.6000,0.000990
FILLER_26_205,VGND,li1,100.2800,81.6000,0.000986
FILLER_26_197,VGND,li1,97.9800,81.6000,0.000983
FILLER_26_193,VGND,li1,94.9900,81.6000,0.000977
FILLER_26_185,VGND,li1,92.4600,81.6000,0.000974
FILLER_26_178,VGND,li1,87.8600,81.6000,0.000967
FILLER_26_161,VGND,li1,82.3400,81.6000,0.000953
FILLER_26_128,VGND,li1,67.1600,81.6000,0.000834
FILLER_26_119,VGND,li1,60.7200,81.6000,0.000774
FILLER_26_107,VGND,li1,57.5000,81.6000,0.000739
FILLER_26_94,VGND,li1,49.4500,81.6000,0.000627
FILLER_26_83,VGND,li1,43.9300,81.6000,0.000560
FILLER_26_77,VGND,li1,42.3200,81.6000,0.000560
FILLER_26_29,VGND,li1,20.7000,81.6000,0.000209
FILLER_26_27,VGND,li1,18.1700,81.6000,0.000209
FILLER_26_15,VGND,li1,15.1800,81.6000,0.000209
FILLER_26_3,VGND,li1,9.6600,81.6000,0.000209
FILLER_25_199,VGND,li1,99.8200,81.6000,0.000986
FILLER_25_187,VGND,li1,94.3000,81.6000,0.000977
FILLER_25_175,VGND,li1,88.7800,81.6000,0.000967
FILLER_25_169,VGND,li1,83.4900,81.6000,0.000953
FILLER_25_137,VGND,li1,70.3800,81.6000,0.000881
FILLER_25_125,VGND,li1,65.7800,81.6000,0.000834
FILLER_25_105,VGND,li1,54.2800,81.6000,0.000704
FILLER_25_99,VGND,li1,51.2900,81.6000,0.000655
FILLER_25_95,VGND,li1,50.1400,81.6000,0.000655
FILLER_25_70,VGND,li1,37.9500,81.6000,0.000451
FILLER_25_66,VGND,li1,36.8000,81.6000,0.000451
FILLER_25_57,VGND,li1,32.4300,81.6000,0.000374
FILLER_25_50,VGND,li1,29.9000,81.6000,0.000324
FILLER_25_43,VGND,li1,26.2200,81.6000,0.000252
FILLER_25_35,VGND,li1,22.3100,81.6000,0.000209
FILLER_25_27,VGND,li1,19.7800,81.6000,0.000209
FILLER_25_15,VGND,li1,15.1800,81.6000,0.000209
FILLER_25_3,VGND,li1,9.6600,81.6000,0.000209
FILLER_24_214,VGND,li1,104.1900,76.1600,0.000659
FILLER_24_210,VGND,li1,103.0400,76.1600,0.000659
FILLER_24_205,VGND,li1,100.2800,76.1600,0.000659
FILLER_24_197,VGND,li1,97.9800,76.1600,0.000656
FILLER_24_195,VGND,li1,95.4500,76.1600,0.000652
FILLER_24_189,VGND,li1,93.8400,76.1600,0.000648
FILLER_24_173,VGND,li1,86.0200,76.1600,0.000627
FILLER_24_169,VGND,li1,83.4900,76.1600,0.000617
FILLER_24_165,VGND,li1,82.3400,76.1600,0.000608
FILLER_24_141,VGND,li1,70.6100,76.1600,0.000549
FILLER_24_128,VGND,li1,67.1600,76.1600,0.000520
FILLER_24_118,VGND,li1,60.2600,76.1600,0.000466
FILLER_24_106,VGND,li1,57.0400,76.1600,0.000441
FILLER_24_97,VGND,li1,51.0600,76.1600,0.000396
FILLER_24_85,VGND,li1,47.3800,76.1600,0.000370
FILLER_24_82,VGND,li1,43.7000,76.1600,0.000338
FILLER_24_58,VGND,li1,32.4300,76.1600,0.000208
FILLER_24_54,VGND,li1,31.2800,76.1600,0.000187
FILLER_24_42,VGND,li1,27.6000,76.1600,0.000149
FILLER_24_33,VGND,li1,20.9300,76.1600,0.000122
FILLER_24_15,VGND,li1,13.1100,76.1600,0.000123
FILLER_24_3,VGND,li1,9.6600,76.1600,0.000123
FILLER_23_192,VGND,li1,94.5300,76.1600,0.000648
FILLER_23_176,VGND,li1,86.7100,76.1600,0.000627
FILLER_23_172,VGND,li1,85.5600,76.1600,0.000627
FILLER_23_146,VGND,li1,73.1400,76.1600,0.000570
FILLER_23_134,VGND,li1,69.9200,76.1600,0.000549
FILLER_23_125,VGND,li1,63.4800,76.1600,0.000497
FILLER_23_121,VGND,li1,61.4100,76.1600,0.000482
FILLER_23_111,VGND,li1,56.8100,76.1600,0.000441
FILLER_23_99,VGND,li1,53.8200,76.1600,0.000419
FILLER_23_70,VGND,li1,38.4100,76.1600,0.000286
FILLER_23_57,VGND,li1,33.1200,76.1600,0.000208
FILLER_23_34,VGND,li1,23.0000,76.1600,0.000122
FILLER_23_28,VGND,li1,19.0900,76.1600,0.000123
FILLER_23_15,VGND,li1,13.3400,76.1600,0.000123
FILLER_23_3,VGND,li1,9.6600,76.1600,0.000123
FILLER_22_203,VGND,li1,99.1300,70.7200,0.001265
FILLER_22_197,VGND,li1,97.5200,70.7200,0.001265
FILLER_22_195,VGND,li1,95.4500,70.7200,0.001254
FILLER_22_191,VGND,li1,94.3000,70.7200,0.001254
FILLER_22_178,VGND,li1,87.6300,70.7200,0.001221
FILLER_22_169,VGND,li1,83.4900,70.7200,0.001202
FILLER_22_165,VGND,li1,82.3400,70.7200,0.001202
FILLER_22_138,VGND,li1,69.4600,70.7200,0.001058
FILLER_22_128,VGND,li1,64.8600,70.7200,0.000990
